10_MIN_BLOCK,AGE_CODE,REGION,B_LOCATION_DESCRIPTION,BAND_NUM,BAND_SIZE_CODE,BAND_STATUS_CODE,BAND_TYPE_CODE,BANDING_DATE,BANDING_DAY,BANDING_MONTH,BANDING_YEAR,BANDIT_LOCATION_ID,BIRD_STATUS,B_MARKER_LONG_DESC,COMMENTS,COORD_PRECISION,COUNTRY_CODE,DIRECTION_CODE,ERRORS_COMMENTS_DESC,EXTRA_INFO_CODE,FLYWAY_CODE,HOW_AGED_CODE,HOW_SEXED_CODE,LAT_10_MIN_BLK,LAT_DECIMAL_DEGREES,LOCATION_ID,LON_10_MIN_BLK,LON_DECIMAL_DEGREES,ORIGINAL_BAND,OTHER_BANDS,PERMIT_NUM,REMARKS,SEX_CODE,SPECIES_ID,SPECIES_NAME,STATE_CODE,BILL_HEIGHT,BILL_LENGTH,BILL_WIDTH,BIRD_WEIGHT,BLOOD_SAMPLE_TAKEN,CULMEN_LENGTH,FAT_SCORE,FEATHER_SAMPLE_TAKEN,GENETIC_SAMPLE_TAKEN,TAIL_LENGTH,TARSUS_LENGTH,WEIGHT_TIME,WING_CHORD,Count
4330791,1,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",281025214,0,0,41,8/27/16,27,8,2016,TTP,3,,,1,CA,0,,0,6,CC,BP,433,43.625,265826,791,-79.325,281025214,,10716,,5,6520,Yellow Warbler,8,,,,9.7,,,0,,,,,8:00:00,64,4
4330791,2,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",281025284,0,0,41,9/2/16,2,9,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,281025284,,10716,,5,6520,Yellow Warbler,8,,,,9.4,,,2,,,,,8:27:00,61,4
3910820,5,66,"1 mi SW from Athens(The Ridges), Athens County Ohio, United States (Bandit ID: ATHR)",276020003,0A,0,41,4/20/16,20,4,2016,ATHR,3,,,1,US,0,,0,2,LP,PL,391,39.325,291133,820,-82.10833,276020003,,23434,,4,6520,Yellow Warbler,39,,,,10,,,1,,,,,0:00:00,64,4
4330791,1,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",281025287,0,0,41,9/2/16,2,9,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,281025287,,10716,,5,6520,Yellow Warbler,8,,,,9.4,,,0,,,,,10:05:00,60,4
4330791,1,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",281025292,0,0,41,9/2/16,2,9,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,281025292,,10716,,5,6520,Yellow Warbler,8,,,,9.7,,,0,,,,,12:50:00,63,4
4330791,2,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",281025318,0,0,41,9/5/16,5,9,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,281025318,,10716,,5,6520,Yellow Warbler,8,,,,9.6,,,1,,,,,11:50:00,59,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079365,0,0,41,4/30/16,30,4,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079365,,10716,,4,6520,Yellow Warbler,8,,,,10.4,,,0,,,,,11:35:00,65,4
4330791,6,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079374,0,0,41,5/4/16,4,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079374,,10716,,4,6520,Yellow Warbler,8,,,,9.9,,,0,,,,,7:00:00,64,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079378,0,0,41,5/4/16,4,5,2016,TTP,3,,,1,CA,0,,0,6,PL,PL,433,43.625,265826,791,-79.325,274079378,,10716,,5,6520,Yellow Warbler,8,,,,9.4,,,2,,,,,8:30:00,63,4
4330791,6,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079379,0,0,41,5/4/16,4,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079379,,10716,,5,6520,Yellow Warbler,8,,,,9.8,,,0,,,,,8:55:00,62,4
4330791,6,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079381,0,0,41,5/4/16,4,5,2016,TTP,3,,,1,CA,0,,0,6,PL,PL,433,43.625,265826,791,-79.325,274079381,,10716,,4,6520,Yellow Warbler,8,,,,11.3,,,3,,,,,11:00:00,64,4
4330791,6,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079399,0,0,41,5/6/16,6,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079399,,10716,,4,6520,Yellow Warbler,8,,,,10.1,,,1,,,,,8:45:00,64,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079400,0,0,41,5/6/16,6,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079400,,10716,,4,6520,Yellow Warbler,8,,,,10.1,,,1,,,,,8:47:00,61,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079401,0,0,41,5/6/16,6,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079401,,10716,,4,6520,Yellow Warbler,8,,,,8.2,,,0,,,,,8:50:00,61,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079405,0,0,41,5/7/16,7,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079405,,10716,,4,6520,Yellow Warbler,8,,,,9.4,,,0,,,,,7:56:00,59,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079406,0,0,41,5/8/16,8,5,2016,TTP,3,,,1,CA,0,,0,6,LP,PL,433,43.625,265826,791,-79.325,274079406,,10716,,4,6520,Yellow Warbler,8,,,,10.2,,,0,,,,,7:20:00,64,4
4330791,6,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079414,0,0,41,5/8/16,8,5,2016,TTP,3,,,1,CA,0,,0,6,LP,PL,433,43.625,265826,791,-79.325,274079414,,10716,,4,6520,Yellow Warbler,8,,,,11.2,,,5,,,,,9:15:00,65,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079419,0,0,41,5/9/16,9,5,2016,TTP,3,,,1,CA,0,,0,6,CC,CC,433,43.625,265826,791,-79.325,274079419,,10716,,5,6520,Yellow Warbler,8,,,,7.5,,,0,,,,,6:30:00,60,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079420,0,0,41,5/9/16,9,5,2016,TTP,3,,,1,CA,0,,0,6,CC,CC,433,43.625,265826,791,-79.325,274079420,,10716,,5,6520,Yellow Warbler,8,,,,9,,,0,,,,,6:35:00,67,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079451,0,0,41,5/10/16,10,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079451,,10716,,5,6520,Yellow Warbler,8,,,,9.2,,,0,,,,,8:22:00,61,4
4931194,5,11,"Summerland(Garnet Valley, Summerland), British Columbia, Canada (Bandit ID: GAVA)",274089218,0,0,41,6/27/16,27,6,2016,GAVA,3,,,0,CA,0,,0,6,PL,PL,493,49.65389,305775,1194,-119.72861,274089218,,10864,,4,6520,Yellow Warbler,2,,,,,,,0,-,,,,0:00:00,59,4
4330791,6,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079465,0,0,41,5/10/16,10,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079465,,10716,,4,6520,Yellow Warbler,8,,,,9.5,,,0,,,,,8:55:00,61,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079484,0,0,41,5/10/16,10,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079484,,10716,,4,6520,Yellow Warbler,8,,,,10.5,,,1,,,,,11:00:00,65,4
4330791,6,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079501,0,0,41,5/11/16,11,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079501,,10716,,5,6520,Yellow Warbler,8,,,,8.4,,,1,,,,,10:20:00,56,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079511,0,0,41,5/12/16,12,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079511,,10716,,4,6520,Yellow Warbler,8,,,,9.7,,,0,,,,,6:55:00,60,4
4330791,6,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079516,0,0,41,5/12/16,12,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079516,,10716,,4,6520,Yellow Warbler,8,,,,9.7,,,0,,,,,7:40:00,61,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079521,0,0,41,5/12/16,12,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079521,,10716,,4,6520,Yellow Warbler,8,,,,10.3,,,1,,,,,11:50:00,62,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079526,0,0,41,5/13/16,13,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079526,,10716,,4,6520,Yellow Warbler,8,,,,10.3,,,0,,,,,8:21:00,62,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079528,0,0,41,5/13/16,13,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079528,,10716,,4,6520,Yellow Warbler,8,,,,9.9,,,3,,,,,10:21:00,59,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079530,0,0,41,5/13/16,13,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079530,,10716,,5,6520,Yellow Warbler,8,,,,8.7,,,0,,,,,10:27:00,58,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079531,0,0,41,5/13/16,13,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079531,,10716,,4,6520,Yellow Warbler,8,,,,10.2,,,0,,,,,10:33:00,61,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079532,0,0,41,5/13/16,13,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079532,,10716,,5,6520,Yellow Warbler,8,,,,8.7,,,0,,,,,10:40:00,59,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079537,0,0,41,5/13/16,13,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079537,,10716,,4,6520,Yellow Warbler,8,,,,10.3,,,0,,,,,12:05:00,59,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079540,0,0,41,5/14/16,14,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079540,,10716,,4,6520,Yellow Warbler,8,,,,6.9,,,0,,,,,9:07:00,60,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079543,0,0,41,5/14/16,14,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079543,,10716,,4,6520,Yellow Warbler,8,,,,9.9,,,0,,,,,9:12:00,60,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079546,0,0,41,5/14/16,14,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079546,,10716,,4,6520,Yellow Warbler,8,,,,10.7,,,0,,,,,9:23:00,54,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079558,0,0,41,5/14/16,14,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079558,,10716,,4,6520,Yellow Warbler,8,,,,9.6,,,0,,,,,11:06:00,65,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079560,0,0,41,5/14/16,14,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079560,,10716,,5,6520,Yellow Warbler,8,,,,8.4,,,0,,,,,12:15:00,61,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079561,0,0,41,5/14/16,14,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079561,,10716,,4,6520,Yellow Warbler,8,,,,10.3,,,1,,,,,12:18:00,61,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079563,0,0,41,5/14/16,14,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079563,,10716,,5,6520,Yellow Warbler,8,,,,9,,,1,,,,,12:51:00,62,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079564,0,0,41,5/14/16,14,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079564,,10716,,4,6520,Yellow Warbler,8,,,,8.8,,,0,,,,,12:55:00,59,4
4931194,2,11,"Summerland(Garnet Valley, Summerland), British Columbia, Canada (Bandit ID: GAVA)",274089273,0,0,41,8/29/16,29,8,2016,GAVA,3,,,0,CA,0,,0,6,MB,PL,493,49.65389,305775,1194,-119.72861,274089273,,10864,,5,6520,Yellow Warbler,2,,,,8.6,,,1,,,,,0:00:00,58,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079573,0,0,41,5/16/16,16,5,2016,TTP,3,,,1,CA,0,,0,6,PL,PL,433,43.625,265826,791,-79.325,274079573,,10716,,5,6520,Yellow Warbler,8,,,,9.6,,,1,,,,,7:45:00,60,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079577,0,0,41,5/16/16,16,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079577,,10716,,5,6520,Yellow Warbler,8,,,,9.5,,,0,,,,,7:55:00,58,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079581,0,0,41,5/16/16,16,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079581,,10716,,5,6520,Yellow Warbler,8,,,,8.6,,,0,,,,,8:15:00,59,4
4330791,6,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079588,0,0,41,5/16/16,16,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079588,,10716,,4,6520,Yellow Warbler,8,,,,10.5,,,2,,,,,9:55:00,62,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079593,0,0,41,5/16/16,16,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079593,,10716,,4,6520,Yellow Warbler,8,,,,10.2,,,0,,,,,10:20:00,61,4
4330791,6,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079596,0,0,41,5/17/16,17,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079596,,10716,,4,6520,Yellow Warbler,8,,,,9.4,,,0,,,,,6:37:00,61,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079598,0,0,41,5/17/16,17,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079598,,10716,,4,6520,Yellow Warbler,8,,,,9.7,,,0,,,,,7:03:00,68,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079599,0,0,41,5/17/16,17,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079599,,10716,,5,6520,Yellow Warbler,8,,,,7.9,,,0,,,,,7:17:00,58,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079600,0,0,41,5/17/16,17,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079600,,10716,,5,6520,Yellow Warbler,8,,,,9.4,,,2,,,,,7:30:00,60,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079602,0,0,41,5/17/16,17,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079602,,10716,,4,6520,Yellow Warbler,8,,,,9.5,,,0,,,,,8:00:00,60,4
4330791,6,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079603,0,0,41,5/17/16,17,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079603,,10716,,5,6520,Yellow Warbler,8,,,,10.5,,,2,,,,,8:05:00,59,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079604,0,0,41,5/17/16,17,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079604,,10716,,5,6520,Yellow Warbler,8,,,,10.1,,,3,,,,,8:21:00,57,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079605,0,0,41,5/17/16,17,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079605,,10716,,4,6520,Yellow Warbler,8,,,,10,,,0,,,,,8:26:00,60,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079613,0,0,41,5/17/16,17,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079613,,10716,,5,6520,Yellow Warbler,8,,,,9.1,,,0,,,,,9:11:00,59,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079615,0,0,41,5/17/16,17,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079615,,10716,,5,6520,Yellow Warbler,8,,,,9,,,0,,,,,9:29:00,57,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079620,0,0,41,5/17/16,17,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079620,,10716,,4,6520,Yellow Warbler,8,,,,10.5,,,0,,,,,10:26:00,31,4
4330791,6,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079627,0,0,41,5/17/16,17,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079627,,10716,,5,6520,Yellow Warbler,8,,,,10.2,,,0,,,,,11:00:00,59,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079629,0,0,41,5/17/16,17,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079629,,10716,,4,6520,Yellow Warbler,8,,,,9.8,,,2,,,,,11:28:00,61,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079631,0,0,41,5/17/16,17,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079631,,10716,,5,6520,Yellow Warbler,8,,,,8.8,,,0,,,,,11:50:00,60,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079632,0,0,41,5/17/16,17,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079632,,10716,,4,6520,Yellow Warbler,8,,,,9.3,,,0,,,,,12:09:00,62,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079636,0,0,41,5/18/16,18,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079636,,10716,,5,6520,Yellow Warbler,8,,,,9,,,0,,,,,7:05:00,59,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079637,0,0,41,5/18/16,18,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079637,,10716,,5,6520,Yellow Warbler,8,,,,9.1,,,0,,,,,7:07:00,59,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079641,0,0,41,5/18/16,18,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079641,,10716,,4,6520,Yellow Warbler,8,,,,9.8,,,0,,,,,7:15:00,64,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079643,0,0,41,5/18/16,18,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079643,,10716,,4,6520,Yellow Warbler,8,,,,9.6,,,2,,,,,7:24:00,59,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079644,0,0,41,5/18/16,18,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079644,,10716,,5,6520,Yellow Warbler,8,,,,9.4,,,0,,,,,7:24:00,65,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079646,0,0,41,5/18/16,18,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079646,,10716,,5,6520,Yellow Warbler,8,,,,9.4,,,0,,,,,8:09:00,59,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079649,0,0,41,5/18/16,18,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079649,,10716,,4,6520,Yellow Warbler,8,,,,8.6,,,0,,,,,8:28:00,55,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079657,0,0,41,5/19/16,19,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079657,,10716,,4,6520,Yellow Warbler,8,,,,10.3,,,0,,,,,6:30:00,62,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079658,0,0,41,5/19/16,19,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079658,,10716,,4,6520,Yellow Warbler,8,,,,8.7,,,0,,,,,6:30:00,57,4
4330791,6,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079659,0,0,41,5/19/16,19,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079659,,10716,,5,6520,Yellow Warbler,8,,,,9.5,,,1,,,,,6:30:00,58,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079660,0,0,41,5/19/16,19,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079660,,10716,,4,6520,Yellow Warbler,8,,,,8.5,,,1,,,,,6:45:00,57,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079662,0,0,41,5/19/16,19,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079662,,10716,,4,6520,Yellow Warbler,8,,,,9.1,,,0,,,,,6:50:00,60,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079666,0,0,41,5/19/16,19,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079666,,10716,,5,6520,Yellow Warbler,8,,,,9.2,,,1,,,,,6:50:00,57,4
4330791,5,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",274079671,0,0,41,5/19/16,19,5,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,274079671,,10716,,4,6520,Yellow Warbler,8,,,,9.7,,,0,,,,,8:00:00,57,4
