10_MIN_BLOCK,AGE_CODE,REGION,B_LOCATION_DESCRIPTION,BAND_NUM,BAND_SIZE_CODE,BAND_STATUS_CODE,BAND_TYPE_CODE,BANDING_DATE,BANDING_DAY,BANDING_MONTH,BANDING_YEAR,BANDIT_LOCATION_ID,BIRD_STATUS,B_MARKER_LONG_DESC,COMMENTS,COORD_PRECISION,COUNTRY_CODE,DIRECTION_CODE,ERRORS_COMMENTS_DESC,EXTRA_INFO_CODE,FLYWAY_CODE,HOW_AGED_CODE,HOW_SEXED_CODE,LAT_10_MIN_BLK,LAT_DECIMAL_DEGREES,LOCATION_ID,LON_10_MIN_BLK,LON_DECIMAL_DEGREES,ORIGINAL_BAND,OTHER_BANDS,PERMIT_NUM,REMARKS,SEX_CODE,SPECIES_ID,SPECIES_NAME,STATE_CODE,BILL_HEIGHT,BILL_LENGTH,BILL_WIDTH,BIRD_WEIGHT,BLOOD_SAMPLE_TAKEN,CULMEN_LENGTH,FAT_SCORE,FEATHER_SAMPLE_TAKEN,GENETIC_SAMPLE_TAKEN,TAIL_LENGTH,TARSUS_LENGTH,WEIGHT_TIME,WING_CHORD,Count
4100731,5,18,"Fairfield(CAS Birdcraft Museum), Fairfield County Connecticut, United States (Bandit ID: 287194)",265091169,0,0,41,5/23/17,23,5,2017,287194,3,,,0,US,0,,0,1,LP,CL,410,41.14583,300529,731,-73.25917,265091169,,20884,,4,6620,Blackburnian Warbler,9,,,,11,,,0,,,,,0:00:00,62,4
3550822,2,63,"10 mi NE from Mars Hill(Big Bald Banding Station), Yancey County North Carolina, United States (Bandit ID: 284323)",278018098,0,0,41,9/24/15,24,9,2015,284323,3,,,0,US,0,,0,1,SK,PL,355,35.99389,305594,822,-82.48361,278018098,,23821,,5,6620,Blackburnian Warbler,37,,,,9.2,,,0,,,,,11:50:00,64,4
3550822,2,63,"10 mi NE from Mars Hill(Big Bald Banding Station), Yancey County North Carolina, United States (Bandit ID: 284323)",278018430,0,0,41,9/19/15,19,9,2015,284323,3,,,0,US,0,,0,1,SK,WL,355,35.99389,305594,822,-82.48361,278018430,,23821,,5,6620,Blackburnian Warbler,37,,,,8.9,,,0,,,,,9:11:00,64,4
4520735,2,76,"Montreal(McGill Bird Observatory), Qu̩bec, Canada (Bandit ID: MBO)",265043445,0,0,41,8/26/11,26,8,2011,MBO,3,,M,1,CA,0,,0,6,PL,PL,452,45.425,302750,735,-73.94167,265043445,,10743,,5,6620,Blackburnian Warbler,10,,,,9.1,,,0,,,,,8:50:00,63,4
4520735,2,76,"Montreal(McGill Bird Observatory), Qu̩bec, Canada (Bandit ID: MBO)",265043451,0,0,41,8/26/11,26,8,2011,MBO,3,,M,1,CA,0,,0,6,PL,PL,452,45.425,302750,735,-73.94167,265043451,,10743,,5,6620,Blackburnian Warbler,10,,,,9.3,,,0,,,,,12:00:00,62,4
4520735,2,76,"Montreal(McGill Bird Observatory), Qu̩bec, Canada (Bandit ID: MBO)",265043453,0,0,41,8/26/11,26,8,2011,MBO,3,,M,1,CA,0,,0,6,SK,PL,452,45.425,302750,735,-73.94167,265043453,,10743,,5,6620,Blackburnian Warbler,10,,,,9.7,,,0,,,,,12:10:00,64,4
4820891,5,68,".9 mi ESE from Thunder Bay(McKellar Island Bird Observatory), Ontario, Canada (Bandit ID: 1)",279060454,0A,0,41,5/27/17,27,5,2017,1,3,,,1,CA,0,,0,6,LP,PL,482,48.375,266123,891,-89.225,279060454,,10610,,5,6620,Blackburnian Warbler,8,,,,10.8,,,3,,,,,0:00:00,62,4
4820891,2,68,".9 mi ESE from Thunder Bay(McKellar Island Bird Observatory), Ontario, Canada (Bandit ID: 1)",279007064,0A,0,41,9/15/16,15,9,2016,1,3,,,1,CA,0,,0,6,PL,,482,48.375,266123,891,-89.225,279007064,,10610,,0,6620,Blackburnian Warbler,8,,,,8.9,,,0,,,,,0:00:00,63,4
4820891,2,68,".9 mi ESE from Thunder Bay(McKellar Island Bird Observatory), Ontario, Canada (Bandit ID: 1)",279006691,0A,0,41,8/16/16,16,8,2016,1,3,,,1,CA,0,,0,6,LP,PL,482,48.375,266123,891,-89.225,279006691,,10610,,5,6620,Blackburnian Warbler,8,,,,10.1,,,0,,,,,0:00:00,64,4
4100832,2,66,"1 mi WSW from Springville(Springville Marsh State Nature Preserve), Seneca County Ohio, United States (Bandit ID: 1)",278096863,0,0,41,9/18/16,18,9,2016,1,3,,,0,US,0,,0,2,,,410,41.00639,275466,832,-83.40556,278096863,,21624,,4,6620,Blackburnian Warbler,39,,,,8.7,,,1,,,,,0:00:00,67,4
4810885,5,68,"5.6 mi WSW from Silver Islet(Thunder Cape Bird Observatory), Ontario, Canada (Bandit ID: 06)",276080325,0A,0,41,5/23/16,23,5,2016,6,3,,,0,CA,0,,0,6,FF,PL,481,48.30222,236709,885,-88.9375,276080325,,10169,,4,6620,Blackburnian Warbler,8,,,,9.9,,,0,,,,,10:20:00,66,4
4810885,5,68,"5.6 mi WSW from Silver Islet(Thunder Cape Bird Observatory), Ontario, Canada (Bandit ID: 06)",276080329,0A,0,41,5/23/16,23,5,2016,6,3,,,0,CA,0,,0,6,FF,PL,481,48.30222,236709,885,-88.9375,276080329,,10169,,4,6620,Blackburnian Warbler,8,,,,9.6,,,1,,,,,10:50:00,62,4
4810885,5,68,"5.6 mi WSW from Silver Islet(Thunder Cape Bird Observatory), Ontario, Canada (Bandit ID: 06)",276080339,0A,0,41,5/23/16,23,5,2016,6,3,,,0,CA,0,,0,6,FF,PL,481,48.30222,236709,885,-88.9375,276080339,,10169,,4,6620,Blackburnian Warbler,8,,,,10.2,,,2,,,,,11:30:00,67,4
4810885,5,68,"5.6 mi WSW from Silver Islet(Thunder Cape Bird Observatory), Ontario, Canada (Bandit ID: 06)",276080342,0A,0,41,5/23/16,23,5,2016,6,3,,,0,CA,0,,0,6,PC,PL,481,48.30222,236709,885,-88.9375,276080342,,10169,,4,6620,Blackburnian Warbler,8,,,,9.3,,,1,,,,,12:20:00,66,4
4810885,5,68,"5.6 mi WSW from Silver Islet(Thunder Cape Bird Observatory), Ontario, Canada (Bandit ID: 06)",276080356,0A,0,41,5/26/16,26,5,2016,6,3,,,0,CA,0,,0,6,PC,PL,481,48.30222,236709,885,-88.9375,276080356,,10169,,5,6620,Blackburnian Warbler,8,,,,8.8,,,1,,,,,8:40:00,62,4
4810885,1,68,"5.6 mi WSW from Silver Islet(Thunder Cape Bird Observatory), Ontario, Canada (Bandit ID: 06)",276080358,0A,0,41,5/27/16,27,5,2016,6,3,,,0,CA,0,,0,6,FF,PL,481,48.30222,236709,885,-88.9375,276080358,,10169,PROB SY; MOLTING RIGHT OUTTER RECT.,5,6620,Blackburnian Warbler,8,,,,8.9,,,2,,,,,6:10:00,61,4
4810885,5,68,"5.6 mi WSW from Silver Islet(Thunder Cape Bird Observatory), Ontario, Canada (Bandit ID: 06)",276080205,0A,0,41,5/16/16,16,5,2016,6,3,,,0,CA,0,,0,6,PC,PL,481,48.30222,236709,885,-88.9375,276080205,,10169,,4,6620,Blackburnian Warbler,8,,,,8.3,,,2,,,,,8:50:00,65,4
4810885,5,68,"5.6 mi WSW from Silver Islet(Thunder Cape Bird Observatory), Ontario, Canada (Bandit ID: 06)",276080247,0A,0,41,5/20/16,20,5,2016,6,3,,,0,CA,0,,0,6,PC,PL,481,48.30222,236709,885,-88.9375,276080247,,10169,,4,6620,Blackburnian Warbler,8,,,,9.8,,,0,,,,,7:30:00,67,4
4810885,1,68,"5.6 mi WSW from Silver Islet(Thunder Cape Bird Observatory), Ontario, Canada (Bandit ID: 06)",276080273,0A,0,41,5/20/16,20,5,2016,6,3,,,0,CA,0,,0,6,FF,PL,481,48.30222,236709,885,-88.9375,276080273,,10169,ASY,4,6620,Blackburnian Warbler,8,,,,9.7,,,3,,,,,11:40:00,68,4
4810885,5,68,"5.6 mi WSW from Silver Islet(Thunder Cape Bird Observatory), Ontario, Canada (Bandit ID: 06)",276080276,0A,0,41,5/20/16,20,5,2016,6,3,,,0,CA,0,,0,6,FF,PL,481,48.30222,236709,885,-88.9375,276080276,,10169,,4,6620,Blackburnian Warbler,8,,,,10,,,2,,,,,12:10:00,66,4
4810885,5,68,"5.6 mi WSW from Silver Islet(Thunder Cape Bird Observatory), Ontario, Canada (Bandit ID: 06)",276080291,0A,0,41,5/21/16,21,5,2016,6,3,,,0,CA,0,,0,6,PC,PL,481,48.30222,236709,885,-88.9375,276080291,,10169,,4,6620,Blackburnian Warbler,8,,,,9.4,,,0,,,,,9:50:00,66,4
4810885,5,68,"5.6 mi WSW from Silver Islet(Thunder Cape Bird Observatory), Ontario, Canada (Bandit ID: 06)",276080311,0A,0,41,5/23/16,23,5,2016,6,3,,,0,CA,0,,0,6,FF,PL,481,48.30222,236709,885,-88.9375,276080311,,10169,,4,6620,Blackburnian Warbler,8,,,,10.2,,,1,,,,,8:30:00,64,4
4120731,6,18,"Southbury(Audubon Center at Bent of the River, NAS center with shrbby meadows.), New Haven County Connecticut, United States (Bandit ID: BOTR)",271044595,0,0,41,5/26/16,26,5,2016,BOTR,3,,,0,US,0,,0,1,PL,PL,412,41.46,222229,731,-73.26028,271044595,,23650,,5,6620,Blackburnian Warbler,9,,,,11,,,0,,,,,0:00:00,65,4
4510811,5,68,"25 mi E from Tobermory(Cabot Head, northeast tip of the Bruce Peninsula), Ontario, Canada (Bandit ID: CHRS)",274092683,0,0,41,5/12/16,12,5,2016,CHRS,3,,,0,CA,0,,0,6,LP,PL,451,45.25,287764,811,-81.3,274092683,,10639,,4,6620,Blackburnian Warbler,8,,,,9.3,,,0,,,,,0:00:00,66,4
4510811,5,68,"25 mi E from Tobermory(Cabot Head, northeast tip of the Bruce Peninsula), Ontario, Canada (Bandit ID: CHRS)",274092708,0,0,41,5/18/16,18,5,2016,CHRS,3,,,0,CA,0,,0,6,LP,PL,451,45.25,287764,811,-81.3,274092708,,10639,,4,6620,Blackburnian Warbler,8,,,,9.3,,,1,,,,,0:00:00,65,4
4510811,5,68,"25 mi E from Tobermory(Cabot Head, northeast tip of the Bruce Peninsula), Ontario, Canada (Bandit ID: CHRS)",274092710,0,0,41,5/18/16,18,5,2016,CHRS,3,,,0,CA,0,,0,6,PL,PL,451,45.25,287764,811,-81.3,274092710,,10639,,4,6620,Blackburnian Warbler,8,,,,9.6,,,0,,,,,0:00:00,66,4
4510811,6,68,"25 mi E from Tobermory(Cabot Head, northeast tip of the Bruce Peninsula), Ontario, Canada (Bandit ID: CHRS)",274092719,0,0,41,5/18/16,18,5,2016,CHRS,3,,,0,CA,0,,0,6,PL,PL,451,45.25,287764,811,-81.3,274092719,,10639,,4,6620,Blackburnian Warbler,8,,,,9.8,,,0,,,,,0:00:00,67,4
4510811,6,68,"25 mi E from Tobermory(Cabot Head, northeast tip of the Bruce Peninsula), Ontario, Canada (Bandit ID: CHRS)",274092776,0,0,41,5/23/16,23,5,2016,CHRS,3,,,0,CA,0,,0,6,PL,PL,451,45.25,287764,811,-81.3,274092776,,10639,,4,6620,Blackburnian Warbler,8,,,,10.5,,,2,,,,,0:00:00,72,4
4510811,6,68,"25 mi E from Tobermory(Cabot Head, northeast tip of the Bruce Peninsula), Ontario, Canada (Bandit ID: CHRS)",274092814,0,0,41,5/25/16,25,5,2016,CHRS,3,,,0,CA,0,,0,6,PL,PL,451,45.25,287764,811,-81.3,274092814,,10639,,5,6620,Blackburnian Warbler,8,,,,10.1,,,2,,,,,0:00:00,64,4
4510811,5,68,"25 mi E from Tobermory(Cabot Head, northeast tip of the Bruce Peninsula), Ontario, Canada (Bandit ID: CHRS)",274092818,0,0,41,5/25/16,25,5,2016,CHRS,3,,,0,CA,0,,0,6,LP,PL,451,45.25,287764,811,-81.3,274092818,,10639,,5,6620,Blackburnian Warbler,8,,,,9.7,,,0,,,,,0:00:00,65,4
4510811,5,68,"25 mi E from Tobermory(Cabot Head, northeast tip of the Bruce Peninsula), Ontario, Canada (Bandit ID: CHRS)",274092823,0,0,41,5/25/16,25,5,2016,CHRS,3,,,0,CA,0,,0,6,LP,PL,451,45.25,287764,811,-81.3,274092823,,10639,,4,6620,Blackburnian Warbler,8,,,,10,,,1,,,,,0:00:00,67,4
4510811,5,68,"25 mi E from Tobermory(Cabot Head, northeast tip of the Bruce Peninsula), Ontario, Canada (Bandit ID: CHRS)",274092825,0,0,41,5/25/16,25,5,2016,CHRS,3,,,0,CA,0,,0,6,LP,PL,451,45.25,287764,811,-81.3,274092825,,10639,,5,6620,Blackburnian Warbler,8,,,,9.8,,,3,,,,,0:00:00,64,4
4320802,2,68,".3 mi S from Cambridge(Rare Research Reserve barn), Ontario, Canada (Bandit ID: RBARN)",279057777,0A,0,41,9/15/16,15,9,2016,RBARN,3,,,0,CA,0,,0,6,PL,PL,432,43.38111,273374,802,-80.35611,279057777,,10523,dull underparts,5,6620,Blackburnian Warbler,8,,,,8.3,,,0,,,,,9:37:00,65,4
4200823,6,68,"Leamington(7 km east of Leamington), Ontario, Canada (Bandit ID: HILLMAN)",274062100,0,0,41,5/8/16,8,5,2016,HILLMAN,3,,,1,CA,0,,0,6,PL,PL,420,42.04167,247307,823,-82.50833,274062100,,10578,,4,6620,Blackburnian Warbler,8,,,,9.4,,,3,,,,,8:40:00,61,4
3510840,1,82,"13 mi W from Robbinsville(Whigg Meadow), Monroe County Tennessee, United States (Bandit ID: WHIGG)",277081211,0A,0,41,9/16/16,16,9,2016,WHIGG,3,,,1,US,0,,0,2,PL,PL,351,35.30833,302587,840,-84.04167,277081211,,23835,,4,6620,Blackburnian Warbler,47,,,,9,,,0,,,,,0:00:00,68,4
4140823,5,68,"16 mi S from Leamington(PELEE ISLAND), Ontario, Canada (Bandit ID: PELEE1)",267097159,0A,0,41,5/15/16,15,5,2016,PELEE1,3,,,10,CA,0,,0,6,,,414,41.75,263128,823,-82.58333,267097159,,10744,,4,6620,Blackburnian Warbler,8,,,,11,,,3,,,,,0:00:00,67,4
4140823,5,68,"16 mi S from Leamington(PELEE ISLAND), Ontario, Canada (Bandit ID: PELEE1)",267097176,0A,0,41,5/16/16,16,5,2016,PELEE1,3,,,10,CA,0,,0,6,,,414,41.75,263128,823,-82.58333,267097176,,10744,,4,6620,Blackburnian Warbler,8,,,,11.8,,,3,,,,,0:00:00,66,4
4140823,5,68,"16 mi S from Leamington(PELEE ISLAND), Ontario, Canada (Bandit ID: PELEE1)",267097181,0A,0,41,5/16/16,16,5,2016,PELEE1,3,,,10,CA,0,,0,6,,,414,41.75,263128,823,-82.58333,267097181,,10744,,4,6620,Blackburnian Warbler,8,,,,10.6,,,3,,,,,0:00:00,66,4
4520735,2,76,"Montreal(McGill Bird Observatory), Qu̩bec, Canada (Bandit ID: MBO)",265043510,0,0,41,9/6/11,6,9,2011,MBO,3,,M,1,CA,0,,0,6,PL,PL,452,45.425,302750,735,-73.94167,265043510,,10743,,4,6620,Blackburnian Warbler,10,,,,8.8,,,0,,,,,8:50:00,70,4
4140823,2,68,"16 mi S from Leamington(PELEE ISLAND), Ontario, Canada (Bandit ID: PELEE1)",267097305,0A,0,41,9/1/16,1,9,2016,PELEE1,3,,,10,CA,0,,0,6,,,414,41.75,263128,823,-82.58333,267097305,,10744,,0,6620,Blackburnian Warbler,8,,,,8.7,,,0,,,,,0:00:00,65,4
4140823,2,68,"16 mi S from Leamington(PELEE ISLAND), Ontario, Canada (Bandit ID: PELEE1)",267097564,0A,0,41,9/24/16,24,9,2016,PELEE1,3,,,10,CA,0,,0,6,,,414,41.75,263128,823,-82.58333,267097564,,10744,,5,6620,Blackburnian Warbler,8,,,,9.5,,,2,,,,,0:00:00,62,4
4140823,1,68,"16 mi S from Leamington(PELEE ISLAND), Ontario, Canada (Bandit ID: PELEE1)",273064572,0,0,41,8/27/16,27,8,2016,PELEE1,3,,,10,CA,0,,0,6,,,414,41.75,263128,823,-82.58333,273064572,,10744,,4,6620,Blackburnian Warbler,8,,,,10.6,,,1,,,,,0:00:00,67,4
4140823,2,68,"16 mi S from Leamington(PELEE ISLAND), Ontario, Canada (Bandit ID: PELEE1)",273064602,0,0,41,9/2/16,2,9,2016,PELEE1,3,,,10,CA,0,,0,6,,,414,41.75,263128,823,-82.58333,273064602,,10744,,5,6620,Blackburnian Warbler,8,,,,8.8,,,0,,,,,0:00:00,65,4
4520735,2,76,"Montreal(McGill Bird Observatory), Qu̩bec, Canada (Bandit ID: MBO)",265043526,0,0,41,9/7/11,7,9,2011,MBO,3,,M,1,CA,0,,0,6,PL,PL,452,45.425,302750,735,-73.94167,265043526,,10743,,5,6620,Blackburnian Warbler,10,,,,9,,,0,,,,,11:50:00,63,4
4140823,2,68,"16 mi S from Leamington(PELEE ISLAND), Ontario, Canada (Bandit ID: PELEE1)",267097519,0A,0,41,9/15/16,15,9,2016,PELEE1,3,,,10,CA,0,,0,6,,,414,41.75,263128,823,-82.58333,267097519,,10744,,5,6620,Blackburnian Warbler,8,,,,7.7,,,0,,,,,0:00:00,62,4
5331040,1,79,"LOVE(1 MILE EAST 3 MILES NORTH OF LOVE), Saskatchewan, Canada (Bandit ID: FERNCREK)",268087349,0A,0,41,6/23/16,23,6,2016,FERNCREK,3,,,0,CA,0,Species within LIMITED state range,0,6,PL,BP,533,53.52444,276881,1040,-104.14111,268087349,,10558,,5,6620,Blackburnian Warbler,11,,,,9.3,,,0,,,,,0:00:00,65,4
5331040,2,79,"LOVE(1 MILE EAST 3 MILES NORTH OF LOVE), Saskatchewan, Canada (Bandit ID: FERNCREK)",268087350,0A,0,41,7/8/16,8,7,2016,FERNCREK,3,,,0,CA,0,Species within LIMITED state range,0,6,PL,,533,53.52444,276881,1040,-104.14111,268087350,,10558,,0,6620,Blackburnian Warbler,11,,,,5.4,,,0,,,,,0:00:00,55,4
4320803,2,68,"2 mi NE from Baden(St. Agatha), Ontario, Canada (Bandit ID: KG7)",278071620,0,0,41,8/28/16,28,8,2016,KG7,3,,Record changed per banding location table update.,0,CA,0,,0,6,TS,PL,432,43.43556,304535,803,-80.63083,278071620,,10855,,4,6620,Blackburnian Warbler,8,,,,9.6,,,1,,,,,0:00:00,69,4
4320803,2,68,"2 mi NE from Baden(St. Agatha), Ontario, Canada (Bandit ID: KG7)",278071622,0,0,41,8/28/16,28,8,2016,KG7,3,,Record changed per banding location table update.,0,CA,0,,0,6,TS,PL,432,43.43556,304535,803,-80.63083,278071622,,10855,,4,6620,Blackburnian Warbler,8,,,,9.6,,,0,,,,,0:00:00,68,4
4320803,2,68,"2 mi NE from Baden(St. Agatha), Ontario, Canada (Bandit ID: KG7)",278071623,0,0,41,8/28/16,28,8,2016,KG7,3,,Record changed per banding location table update.,0,CA,0,,0,6,TS,PL,432,43.43556,304535,803,-80.63083,278071623,,10855,,5,6620,Blackburnian Warbler,8,,,,8.4,,,0,,,,,0:00:00,65,4
4320803,2,68,"2 mi NE from Baden(St. Agatha), Ontario, Canada (Bandit ID: KG7)",278071624,0,0,41,8/28/16,28,8,2016,KG7,3,,Record changed per banding location table update.,0,CA,0,,0,6,TS,PL,432,43.43556,304535,803,-80.63083,278071624,,10855,,5,6620,Blackburnian Warbler,8,,,,9.3,,,1,,,,,0:00:00,67,4
4320803,2,68,"2 mi NE from Baden(St. Agatha), Ontario, Canada (Bandit ID: KG7)",278071628,0,0,41,8/28/16,28,8,2016,KG7,3,,Record changed per banding location table update.,0,CA,0,,0,6,TS,PL,432,43.43556,304535,803,-80.63083,278071628,,10855,,4,6620,Blackburnian Warbler,8,,,,8.9,,,0,,,,,0:00:00,67,4
4320803,2,68,"2 mi NE from Baden(St. Agatha), Ontario, Canada (Bandit ID: KG7)",278071629,0,0,41,8/28/16,28,8,2016,KG7,3,,Record changed per banding location table update.,0,CA,0,,0,6,TS,PL,432,43.43556,304535,803,-80.63083,278071629,,10855,,4,6620,Blackburnian Warbler,8,,,,10.1,,,2,,,,,0:00:00,68,4
4140823,5,68,"16 mi S from Leamington(PELEE ISLAND), Ontario, Canada (Bandit ID: PELEE1)",267096986,0A,0,41,5/11/16,11,5,2016,PELEE1,3,,,10,CA,0,,0,6,,,414,41.75,263128,823,-82.58333,267096986,,10744,,4,6620,Blackburnian Warbler,8,,,,11.5,,,4,,,,,0:00:00,68,4
4140823,1,68,"16 mi S from Leamington(PELEE ISLAND), Ontario, Canada (Bandit ID: PELEE1)",267097026,0A,0,41,5/11/16,11,5,2016,PELEE1,3,,,10,CA,0,,0,6,,,414,41.75,263128,823,-82.58333,267097026,,10744,,4,6620,Blackburnian Warbler,8,,,,10.7,,,3,,,,,0:00:00,70,4
4140823,1,68,"16 mi S from Leamington(PELEE ISLAND), Ontario, Canada (Bandit ID: PELEE1)",267097029,0A,0,41,5/11/16,11,5,2016,PELEE1,3,,,10,CA,0,,0,6,,,414,41.75,263128,823,-82.58333,267097029,,10744,,4,6620,Blackburnian Warbler,8,,,,10.2,,,3,,,,,0:00:00,65,4
4140823,6,68,"16 mi S from Leamington(PELEE ISLAND), Ontario, Canada (Bandit ID: PELEE1)",267097047,0A,0,41,5/11/16,11,5,2016,PELEE1,3,,,10,CA,0,,0,6,,,414,41.75,263128,823,-82.58333,267097047,,10744,,4,6620,Blackburnian Warbler,8,,,,10.7,,,4,,,,,0:00:00,67,4
4140823,1,68,"16 mi S from Leamington(PELEE ISLAND), Ontario, Canada (Bandit ID: PELEE1)",267097067,0A,0,41,5/11/16,11,5,2016,PELEE1,3,,,10,CA,0,,0,6,,,414,41.75,263128,823,-82.58333,267097067,,10744,,4,6620,Blackburnian Warbler,8,,,,9.9,,,2,,,,,0:00:00,65,4
4140823,5,68,"16 mi S from Leamington(PELEE ISLAND), Ontario, Canada (Bandit ID: PELEE1)",267097083,0A,0,41,5/12/16,12,5,2016,PELEE1,3,,,10,CA,0,,0,6,,,414,41.75,263128,823,-82.58333,267097083,,10744,,4,6620,Blackburnian Warbler,8,,,,12.6,,,5,,,,,0:00:00,68,4
2840960,6,83,"Matagorda(Mad Island Nature Preserve, Texas), Matagorda County Texas, United States (Bandit ID: TX1)",275045403,0,0,41,5/6/16,6,5,2016,TX1,3,,,0,US,0,,0,3,PL,PL,284,28.68278,273150,960,-96.01083,275045403,,9700,,4,6620,Blackburnian Warbler,48,,,,10,,,,,,,17.17,0:00:00,67,4
4520735,5,76,"Montreal(McGill Bird Observatory), Qu̩bec, Canada (Bandit ID: MBO)",265045519,0,0,41,5/22/13,22,5,2013,MBO,3,,M,1,CA,0,,0,6,PL,PL,452,45.425,302750,735,-73.94167,265045519,,10743,,5,6620,Blackburnian Warbler,10,,,,9.4,,,1,,,,,10:50:00,61,4
3550822,2,63,"10 mi NE from Mars Hill(Big Bald Banding Station), Yancey County North Carolina, United States (Bandit ID: 284323)",282011199,0,0,41,9/1/16,1,9,2016,284323,3,,,0,US,0,,0,1,SK,PL,355,35.99389,305594,822,-82.48361,282011199,,23821,,5,6620,Blackburnian Warbler,37,,,,13.1,,,1,,,,,8:20:00,65,4
3550822,2,63,"10 mi NE from Mars Hill(Big Bald Banding Station), Yancey County North Carolina, United States (Bandit ID: 284323)",282011355,0,0,41,9/10/16,10,9,2016,284323,3,,,0,US,0,,0,1,SK,WL,355,35.99389,305594,822,-82.48361,282011355,,23821,,5,6620,Blackburnian Warbler,37,,,,8.5,,,0,,,,,12:03:00,63,4
4520735,2,76,"Montreal(McGill Bird Observatory), Qu̩bec, Canada (Bandit ID: MBO)",265043468,0,0,41,8/30/11,30,8,2011,MBO,3,,M,1,CA,0,,0,6,PL,PL,452,45.425,302750,735,-73.94167,265043468,,10743,,4,6620,Blackburnian Warbler,10,,,,9.6,,,0,,,,,9:00:00,65,4
4240842,2,49,"Bath, MI(Burke Lake Station at Rose Lake), Shiawassee County Michigan, United States (Bandit ID: BULA)",270074553,0,0,41,8/22/16,22,8,2016,BULA,3,,,10,US,0,,0,2,NF,PL,424,42.75,273977,842,-84.41667,270074553,,23629,,5,6620,Blackburnian Warbler,26,,,,10.5,,,3,,,,,10:29:00,65,4
4240842,2,49,"Bath, MI(Burke Lake Station at Rose Lake), Shiawassee County Michigan, United States (Bandit ID: BULA)",270074554,0,0,41,8/22/16,22,8,2016,BULA,3,,,10,US,0,,0,2,SK,PL,424,42.75,273977,842,-84.41667,270074554,,23629,FIG. 262 = C,4,6620,Blackburnian Warbler,26,,,,9.8,,,1,,,,,11:05:00,63,4
4240842,2,49,"Bath, MI(Burke Lake Station at Rose Lake), Shiawassee County Michigan, United States (Bandit ID: BULA)",270074556,0,0,41,8/22/16,22,8,2016,BULA,3,,,10,US,0,,0,2,SK,PL,424,42.75,273977,842,-84.41667,270074556,,23629,FIG. 262 = C,4,6620,Blackburnian Warbler,26,,,,8.8,,,0,,,,,11:27:00,62,4
4240842,2,49,"Bath, MI(Burke Lake Station at Rose Lake), Shiawassee County Michigan, United States (Bandit ID: BULA)",270074558,0,0,41,8/22/16,22,8,2016,BULA,3,,,10,US,0,,0,2,NF,PL,424,42.75,273977,842,-84.41667,270074558,,23629,,5,6620,Blackburnian Warbler,26,,,,9.5,,,0,,,,,11:34:00,65,4
4240842,1,49,"Bath, MI(Burke Lake Station at Rose Lake), Shiawassee County Michigan, United States (Bandit ID: BULA)",270074563,0,0,41,8/23/16,23,8,2016,BULA,3,,,10,US,0,,0,2,SK,PL,424,42.75,273977,842,-84.41667,270074563,,23629,FIG.262 = E/FIG. 271 = C,5,6620,Blackburnian Warbler,26,,,,10.6,,,0,,,,,9:01:00,70,4
4240842,2,49,"Bath, MI(Burke Lake Station at Rose Lake), Shiawassee County Michigan, United States (Bandit ID: BULA)",270074565,0,0,41,8/23/16,23,8,2016,BULA,3,,,10,US,0,,0,2,SK,,424,42.75,273977,842,-84.41667,270074565,,23629,,0,6620,Blackburnian Warbler,26,,,,8.7,,,0,,,,,9:25:00,63,4
4240842,2,49,"Bath, MI(Burke Lake Station at Rose Lake), Shiawassee County Michigan, United States (Bandit ID: BULA)",270074566,0,0,41,8/23/16,23,8,2016,BULA,3,,,10,US,0,,0,2,SK,,424,42.75,273977,842,-84.41667,270074566,,23629,FIG. 262 = C,0,6620,Blackburnian Warbler,26,,,,8.5,,,0,,,,,9:34:00,63,4
4240842,2,49,"Bath, MI(Burke Lake Station at Rose Lake), Shiawassee County Michigan, United States (Bandit ID: BULA)",270074568,0,0,41,8/23/16,23,8,2016,BULA,3,,,10,US,0,,0,2,SK,PL,424,42.75,273977,842,-84.41667,270074568,,23629,FIG. 262 = C,5,6620,Blackburnian Warbler,26,,,,8.7,,,0,,,,,9:45:00,64,4
4240842,2,49,"Bath, MI(Burke Lake Station at Rose Lake), Shiawassee County Michigan, United States (Bandit ID: BULA)",270074570,0,0,41,8/23/16,23,8,2016,BULA,3,,,10,US,0,,0,2,SK,PL,424,42.75,273977,842,-84.41667,270074570,,23629,FIG. 262 = B,5,6620,Blackburnian Warbler,26,,,,8.8,,,0,,,,,9:56:00,65,4
4240842,2,49,"Bath, MI(Burke Lake Station at Rose Lake), Shiawassee County Michigan, United States (Bandit ID: BULA)",270074579,0,0,41,8/24/16,24,8,2016,BULA,3,,,10,US,0,,0,2,SK,PL,424,42.75,273977,842,-84.41667,270074579,,23629,FIG. 262 =C,4,6620,Blackburnian Warbler,26,,,,8.3,,,0,,,,,7:58:00,61,4
4240842,2,49,"Bath, MI(Burke Lake Station at Rose Lake), Shiawassee County Michigan, United States (Bandit ID: BULA)",270074592,0,0,41,8/25/16,25,8,2016,BULA,3,,,10,US,0,,0,2,NF,,424,42.75,273977,842,-84.41667,270074592,,23629,FIG. 271 = A,0,6620,Blackburnian Warbler,26,,,,9.1,,,0,,,,,10:08:00,66,4
